Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000664,Lee Kum Kee,Soy Sauce 500mL,AEON,9.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000664,Lee Kum Kee,Soy Sauce 500mL,DCHFOOD,10.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000103,Pearl River Bridge,Golden Label Superior Light Soy Sauce 500mL,WELLCOME,10.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000103,Pearl River Bridge,Golden Label Superior Light Soy Sauce 500mL,PARKNSHOP,18.90,Buy Second for $1.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000103,Pearl River Bridge,Golden Label Superior Light Soy Sauce 500mL,JASONS,10.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000000103,Pearl River Bridge,Golden Label Superior Light Soy Sauce 500mL,AEON,12.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000001799,Pearl River Bridge,Superior Light Soy Sauce 500mL,WELLCOME,9.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000001799,Pearl River Bridge,Superior Light Soy Sauce 500mL,PARKNSHOP,13.00,Buy 2 to save $8.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000001799,Pearl River Bridge,Superior Light Soy Sauce 500mL,JASONS,9.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000001799,Pearl River Bridge,Superior Light Soy Sauce 500mL,AEON,9.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000002474,Tung Chun,Deluxe Light Soy Sauce 500mL,WELLCOME,19.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000002474,Tung Chun,Deluxe Light Soy Sauce 500mL,PARKNSHOP,19.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000002830,Yummy House,Premium Soy Sauce 450mL,WELLCOME,28.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000002830,Yummy House,Premium Soy Sauce 450mL,PARKNSHOP,34.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Light soy sauces,P000002830,Yummy House,Premium Soy Sauce 450mL,JASONS,30.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002827,Amoy,First Extract Reduced Salt Soy Sauce 500mL,WELLCOME,14.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002827,Amoy,First Extract Reduced Salt Soy Sauce 500mL,PARKNSHOP,15.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002827,Amoy,First Extract Reduced Salt Soy Sauce 500mL,JASONS,16.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002826,Lee Kum Kee,Salt Reduced Soy Sauce 500mL,WELLCOME,15.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002826,Lee Kum Kee,Salt Reduced Soy Sauce 500mL,PARKNSHOP,20.00,Buy 2 to save $10.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Reduced salt light soy sauces,P000002826,Lee Kum Kee,Salt Reduced Soy Sauce 500mL,JASONS,16.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000002809,Kikkoman,Less Salt Soy Suace 600mL,PARKNSHOP,35.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000000411,Kikkoman,Soy Sauce 600mL,WELLCOME,35.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000000411,Kikkoman,Soy Sauce 600mL,PARKNSHOP,36.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000000411,Kikkoman,Soy Sauce 600mL,JASONS,36.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000002828,Lee Kum Kee,Premium Gold Soy Sauce 500mL,WELLCOME,15.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000002828,Lee Kum Kee,Premium Gold Soy Sauce 500mL,PARKNSHOP,30.00,Buy 2 to save $30.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000002828,Lee Kum Kee,Premium Gold Soy Sauce 500mL,JASONS,17.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Soy sauces,P000002828,Lee Kum Kee,Premium Gold Soy Sauce 500mL,AEON,16.90,Buy 2 at $30.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002472,Amoy,First Extract Sweet Soy Sauce 250mL,WELLCOME,6.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002472,Amoy,First Extract Sweet Soy Sauce 250mL,PARKNSHOP,15.00,Buy 2 to save $15.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002472,Amoy,First Extract Sweet Soy Sauce 250mL,JASONS,6.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002807,Amoy,Seafood Soy Sauce 500mL,WELLCOME,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002807,Amoy,Seafood Soy Sauce 500mL,PARKNSHOP,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002807,Amoy,Seafood Soy Sauce 500mL,JASONS,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000002807,Amoy,Seafood Soy Sauce 500mL,AEON,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000000072,Lee Kum Kee,Seasoned Soy Sauce for Seafood 410mL,WELLCOME,13.00,Buy 2 item(s) for $22.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000000072,Lee Kum Kee,Seasoned Soy Sauce for Seafood 410mL,PARKNSHOP,21.90,Buy 1 Get 1 Free
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000000072,Lee Kum Kee,Seasoned Soy Sauce for Seafood 410mL,JASONS,13.00,Buy 2 item(s) for $22.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000000072,Lee Kum Kee,Seasoned Soy Sauce for Seafood 410mL,AEON,12.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000001944,Lee Kum Kee,Sweet Soy Sauce 207mL,WELLCOME,11.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000001944,Lee Kum Kee,Sweet Soy Sauce 207mL,PARKNSHOP,12.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000001944,Lee Kum Kee,Sweet Soy Sauce 207mL,JASONS,11.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Sweet soy sauces / Soy sauces for seafood,P000001944,Lee Kum Kee,Sweet Soy Sauce 207mL,AEON,10.90,Buy 2 at $18.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001623,Amoy,Gold Label Dark Soy Sauce 500mL,WELLCOME,15.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001623,Amoy,Gold Label Dark Soy Sauce 500mL,PARKNSHOP,15.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001623,Amoy,Gold Label Dark Soy Sauce 500mL,JASONS,17.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001623,Amoy,Gold Label Dark Soy Sauce 500mL,AEON,15.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002473,Lee Kum Kee,Premium Dark Soy Sauce 500mL,WELLCOME,14.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002473,Lee Kum Kee,Premium Dark Soy Sauce 500mL,PARKNSHOP,14.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002473,Lee Kum Kee,Premium Dark Soy Sauce 500mL,JASONS,15.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002473,Lee Kum Kee,Premium Dark Soy Sauce 500mL,AEON,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002832,Pearl River Bridge,Golden Label Superior Dark Soy Sauce 500mL,WELLCOME,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000002832,Pearl River Bridge,Golden Label Superior Dark Soy Sauce 500mL,PARKNSHOP,10.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001800,Pearl River Bridge,Mushroom Flavoured Superior Dark Soy Sauce 500mL,WELLCOME,13.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001800,Pearl River Bridge,Mushroom Flavoured Superior Dark Soy Sauce 500mL,PARKNSHOP,12.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Dark soy sauces,P000001800,Pearl River Bridge,Mushroom Flavoured Superior Dark Soy Sauce 500mL,JASONS,14.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001136,Knorr,Liquid Seasoning 205mL (240g),WELLCOME,16.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001136,Knorr,Liquid Seasoning 205mL (240g),PARKNSHOP,16.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001136,Knorr,Liquid Seasoning 205mL (240g),JASONS,17.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001136,Knorr,Liquid Seasoning 205mL (240g),AEON,15.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001141,Maggi,Seasoning 200mL,WELLCOME,17.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001141,Maggi,Seasoning 200mL,PARKNSHOP,16.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001141,Maggi,Seasoning 200mL,JASONS,19.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001141,Maggi,Seasoning 200mL,AEON,12.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001142,Maggi,Seasoning 400mL,WELLCOME,30.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001142,Maggi,Seasoning 400mL,PARKNSHOP,30.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Liquid seasoning / Wheat sauces,P000001142,Maggi,Seasoning 400mL,JASONS,31.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001715,Amoy,Oyster Sauce 555g,PARKNSHOP,16.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001716,Amoy,Premium Oyster Sauce 555g,WELLCOME,30.00,Buy 2 item(s) for $40.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001716,Amoy,Premium Oyster Sauce 555g,PARKNSHOP,21.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001716,Amoy,Premium Oyster Sauce 555g,JASONS,31.00,Buy 2 item(s) for $40.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001716,Amoy,Premium Oyster Sauce 555g,AEON,22.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000071,Lee Kum Kee,Premium Oyster Sauce 255g,WELLCOME,24.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000071,Lee Kum Kee,Premium Oyster Sauce 255g,PARKNSHOP,25.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000071,Lee Kum Kee,Premium Oyster Sauce 255g,JASONS,25.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000071,Lee Kum Kee,Premium Oyster Sauce 255g,AEON,24.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000813,Lee Kum Kee,Premium Oyster Sauce 510g,WELLCOME,40.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000813,Lee Kum Kee,Premium Oyster Sauce 510g,PARKNSHOP,40.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000813,Lee Kum Kee,Premium Oyster Sauce 510g,JASONS,40.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000000813,Lee Kum Kee,Premium Oyster Sauce 510g,AEON,39.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001710,Lee Kum Kee,Vegetarian Oyster Flavoured Sauce 510g,WELLCOME,25.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001710,Lee Kum Kee,Vegetarian Oyster Flavoured Sauce 510g,PARKNSHOP,25.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000001710,Lee Kum Kee,Vegetarian Oyster Flavoured Sauce 510g,JASONS,26.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000002475,Tung Chun,Fat Choy Oyster Flavored Sauce 735g,WELLCOME,16.50,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000002475,Tung Chun,Fat Choy Oyster Flavored Sauce 735g,PARKNSHOP,17.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000002476,Yummy House,Deluxe Oyster Sauce 380g,WELLCOME,19.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000002476,Yummy House,Deluxe Oyster Sauce 380g,JASONS,21.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Oyster sauces,P000002476,Yummy House,Deluxe Oyster Sauce 380g,AEON,21.90,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000720,Amoy,Black Bean Garlic Sauce 235g,WELLCOME,17.00,Buy 2 item(s) for $28.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000720,Amoy,Black Bean Garlic Sauce 235g,PARKNSHOP,19.00,Buy 2 to save $14.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000720,Amoy,Black Bean Garlic Sauce 235g,JASONS,18.00,Buy 2 item(s) for $29.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000723,Amoy,Plum & Bean Sauce 225g,PARKNSHOP,19.00,Buy 2 to save $14.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000708,Lee Kum Kee,Black Bean Garlic Sauce 226g,WELLCOME,17.00,Buy 2 item(s) for $30.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000708,Lee Kum Kee,Black Bean Garlic Sauce 226g,PARKNSHOP,18.00,Buy 2 to save $6.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000708,Lee Kum Kee,Black Bean Garlic Sauce 226g,JASONS,17.00,Buy 2 item(s) for $30.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,Bean sauces,P000000708,Lee Kum Kee,Black Bean Garlic Sauce 226g,AEON,17.90,Buy 2 at $30.00
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002574,Amoy,Abalone XO Sauce (Extra Hot) 80g,PARKNSHOP,39.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002573,Amoy,Abalone XO Sauce 80g,WELLCOME,38.90,Buy 2 item(s) for $58.30
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002573,Amoy,Abalone XO Sauce 80g,PARKNSHOP,39.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002573,Amoy,Abalone XO Sauce 80g,AEON,40.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002710,Lee Kum Kee,Seafood XO Sauce 80g,WELLCOME,28.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002710,Lee Kum Kee,Seafood XO Sauce 80g,PARKNSHOP,28.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002710,Lee Kum Kee,Seafood XO Sauce 80g,JASONS,29.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002710,Lee Kum Kee,Seafood XO Sauce 80g,AEON,25.00,
Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,XO sauces,P000002572,Lee Kum Kee,XO Sauce (Extra Hot) 80g,PARKNSHOP,56.00,
